Y,X
55.7198412698,10.9944444444
57.0119047619,10.4615079365
64.5718253968,6.0880952381
63.3678571429,5.1777777778
63.5658730159,4.9388888889
63.765995116,5.0055555556
65.9768620269,4.1253968254
67.1424603175,6.1333333333
63.4166666667,10.2218864469
60.1111111111,12.8137362637
41.0777777778,18.8722222222
29.8698412698,22.41996337
22.1111111111,26.1888888889
21.1313492064,25.4555555556
14.5236568987,31.5412698413
70.5337606838,7.6538461539
67.4833333333,9.844017094
64.7166666667,11.7492063492
37.6055555556,23.8055555556
27.1285714286,29.3450854701
30.3531746032,28.0561355311
31.6944444445,26.6277777778
29.3833333333,27.9444444444
32.3218253968,24.803968254
67.7424603175,7.5476190476
69.2404761905,6.9388888889
70.246031746,6.3222222222
68.2469246032,7.6044146825
67.0388888889,9.9067460317
56.6833333333,13.4337301587
36.2428571429,22.4646825397
17.3555555556,34.2055555556
19.3759920635,30.0515873016
28.1813492064,24.2555555556
29.2896825397,24.923015873
37.2555555556,18.2444444444
46.5095238095,13.3551282051
65.1166666667,7.6944444444
68.6904761905,8.330952381
67.4333333333,7.9444444444
62.7456349206,9.7726190476
65.5412698413,7.0444444444
69.8264957265,6.9179487179
64.0166666667,10.0055555555
49.0218253968,16.148015873
42.2243894994,17.4782356532
29.4134920635,24.1126984127
23.2222222222,27.9555555556
19.6166666667,29.4444444444
23.7285714286,24.8765873016
62.7944444445,7.8777777778
66.0277777778,7.7666666667
65.7991452991,7.6414529915
65.5670634921,7.196031746
69.397008547,7.4688034188
68.5726190476,10.0678571429
62.2555555556,12.1170634921
47.7602564103,15.2931623932
28.9313492064,26.255952381
16.2888888889,35.3571428571
13.3293650794,36.7571428571
18.357390873,31.3350694445
41.5369047619,17.8892857143
53.6333333333,13.0833333333
66.9833333333,8.4388888889
67.580109127,8.1265873016
66.8111111111,7.2444444444
68.8444444445,7.4166666667
68.3833333333,7.6555555556
69.5857142857,6.2888888889
67.9722222222,6.8611111111
61.6888888889,10.6444444444
55.3222222222,11.9166666667
44.4333333333,14.5888888889
30.0976190476,21.9924603175
24.7190476191,24.9452380952
27.2473710318,23.2694444444
39.8611111111,15.4392857143
51.3456349206,10.701984127
53.6666666667,10.5611111111
60.95,9.3444444444
65.1666666667,8.1833333333
68.3277777778,6.6666666667
67.7,6.8777777778
70.1214285714,6.3853174603
69.2722222222,6.5277777778
68.4055555556,8.3321428571
21.6904761905,29.446031746
32.3873015873,22.3714285714
25.2341269841,25.9515873016
23.1254464286,28.5164186508
53.3888888889,11.5
68.2,7.3666666667
68.9777777778,7.0875
69.1444444445,6.7944444444
70.6944444444,6.7068376068
70.094047619,7.4388888889
65.8222222222,11.1746031746
48.25,17.2472222222
32.6611111111,23.7388888889
21.7563492063,32.1734126984
13.2948412698,32.8
18.8892857143,29.096031746
27.1427083333,24.9732638889
36.6166666667,20.2388888889
48.6611111111,13.3722222222
55.2972222222,10.1738095238
66.7,7.4722222222
70.2277777778,7.5722222222
68.0444444444,7.4111111111
68.9105502137,6.6248397436
71.0785714286,7.553968254
67.15,10.8642857143
60.3888888889,12.9432539683
42.6388888889,16.6388888889
34.4166666667,22.8722222222
36.9944444444,18.8055555555
53.8611111111,10.1611111111
59.65,9.3
66.6722222222,8.1166666667
68.7277777778,8.3444444444
66.7777777778,9.1611111111
67.3166666667,7.9611111111
70.1555555556,7.2555555556
67.9,7.7111111111
66.7833333333,8.5333333333
68.1452380952,7.2111111111
67.6222222222,7.7686507936
65.4416666667,11.2273809524
57.4666666667,12.646031746
42.4277777778,18.2317460317
30.8738095238,24.6388888889
34.4888888889,20.8277777778
50.9013888889,11.8555555556
60.8353174603,8.3666666667
67.0444444444,8.2388888889
68.5083333333,8.6027777778
67.1444444444,8.05
68.5,7.9555555556
69.0944444444,7.8833333333
69.3166666667,7.7722222222
68.8888888889,7.2055555556
70.1944444444,7.1944444444
69.5055555555,6.9333333333
67.0888888889,9.6567460317
60.8388888889,12.3976190476
57.0988095238,11.3996031746
53.9777777778,11.1166666667
58.4353174603,9.7349206349
61.0666666667,8.5444444445
69.2345238095,7.4055555556
69.3166666667,7.7777777778
68.8218253968,8.2222222222
68.85,8.975
69.85,7.5
68.5222222222,6.7388888889
65.1944444445,7.4944444444
63.2611111111,7.5111111111
62.1055555556,7.8333333333
69.6222222222,7.5777777778
65.9,10.6134920635
62.3111111111,12.4638888889
55.0777777778,12.9912698413
44.7722222222,16.0111111111
31.9396825397,21.8357142857
41.6722222222,15.4706349206
59.4833333333,9.0388888889
65,8.5388888889
67.7154761905,8.2388888889
67.9833333333,8.9134920635
65.9547619048,9.0123015873
70.2604166667,7.0767361111
68.2611111111,7.8388888889
69.3722222222,7.6944444444
69.9166666667,7.05
70.3166170635,6.8886904762
67.0944444445,9.6781746032
59.1777777778,12.85
57.1291666667,12.5388888889
38.3555555556,17.8111111111
41.4666666667,17.3388888889
51.7777777778,11.9277777778
45.7944444445,14.3055555556
61.6333333333,9.3055555556
61.4944444445,9.5666666667
66.9277777778,9.2666666667
69.3166666667,8.3055555556
68.7833333333,7.9111111111
69.6833333333,8.1222222222
69.2599206349,7.4928571429
71.5666666667,6.45
69.7611111111,6.8944444444
67.4166666667,9.976984127
61.2277777778,12.2400793651
58.0611111111,11.7833333333
36.55,20.0888888889
30.9777777778,22.0833333333
45.2277777778,13.6333333333
57.8444444444,8.9166666667
62.3333333333,8.8166666667
65.3833333333,9.2444444444
65.95,9.4555555556
69.9833333333,8.5388888889
69.6666666667,7.7888888889
69.6333333333,7.7444444444
70.2111111111,7.9555555556
70.0444444444,7.2555555556
70.7666666667,7.2317460317
67.8854700855,9.6636752137
64.6944444444,11.0307387057
63.7444444444,10.2055555556
62.6444444444,9.0781746032
59.4111111111,8.8833333333
54.2277777778,13.0111111111
54.4472222222,14.8416666667
53.2666666667,15.6940972222
61.9984126984,7.6865079365
66.9944444444,7.2722222222
65.8055555556,7.4
71.0380952381,7.2666666667
67.1722222222,10.2285714286
62.9888888889,11.5682539683
61.2162698413,11.321031746
54.6166666667,11.601984127
56.0333333333,11.4555555556
56.9388888889,9.0444444444
60.7833333333,8.1111111111
65.4472222222,8.8162698413
67.8166666667,8.6277777778
68.4333333333,9.0444444444
68.3,7.95
68.7111111111,7.3777777778
69.8666666667,7.3277777778
69.4777777778,7.4055555556
68.2833333333,6.1277777778
68.2722222222,7.8055555556
67.2555555556,9.5444444444
61.4555555556,12.1277777778
46.9487179487,15.4371794872
37.3222222222,19.1222222222
37.5003968254,20.3379960317
58.8222222222,8.9
64.6388888889,7.8777777778
70.4833333333,7.95
67.4166666667,8.7888888889
67.3119047619,9.621031746
68.5333333333,8.6611111111
68.0658730159,7.9619047619
66.2833333333,7.9333333333
68.05,7.9611111111
69.6555555556,7.3611111111
66.6888888889,6.9587301587
59.9888888889,10.15
49.4333333333,13.6944444444
35.6444444444,19.4444444444
27.7111111111,23.2944444444
25.95,23.55
27.2722222222,25.6277777778
24.2888888889,25.7333333333
42.4722222222,15.0055555556
42.7222222222,13.8777777778
52.2333333333,16.8777777778
60.2333333333,11.3777777778
69.2611111111,7.2083333333
67.2055555556,7.6055555556
66.9444444444,7.2444444444
69.0722222222,7.6166666667
65.0218253968,10.4091269841
61.9493551587,12.0019345238
54.4436507937,12.1801587302
54.5277777778,11.7722222222
47.7722222222,13.4277777778
59.0555555556,10.0111111111
63.6333333333,8.8833333333
66.7,8.6777777778
66.15,8.2
66.35,8.7111111111
67.3166666667,8.05
66.5277777778,7.6555555556
67.1444444444,7.8555555556
65.9833333333,7.4555555556
65.3833333333,7.3722222222
68.7428571428,7.4948412698
64.7444444445,10.9097374847
60.4253968254,12.0503052503
53.3388888889,12.9988095238
34.0722222222,20.4
28.0761904762,25.8055555556
27.3555555555,24.0833333333
25.0706349207,26.5908730159
41.2388888889,16.4277777778
56.6722222222,9.9388888889
60.5427350427,9.8705128205
64.6222222222,9.1486111111
67.4333333333,8.45
70.2777777778,7.6555555556
69.6563492063,7.7555555556
68.5833333333,7.8924603175
70.3944444444,7.3166666667
65.9777777778,10.0623626374
59.5948024198,12.4649350649
45.0611111111,18.0388888889
32.7944444444,21.9888888889
37.7666666667,19.4907407407
46,13.2333333333
59.8944444444,8.3888888889
65.7833333333,7.9666666667
69.1222222222,8.5277777778
67.1,9.2444444444
66.4888888889,8.5444444444
70.1902281746,7.5302083333
70.4888888889,8.1333333333
69.1222222222,7.8888888889
69.0555555555,7.2777777778
68.8111111111,6.9
66.8611111111,10.3666666667
58.5083333333,12.380952381
45.7952380952,15.471031746
35.528968254,19.9726190476
40.8329365079,17.6705128205
25.1,25.9277777778
55.3277777778,9.8666666667
59.0611111111,9.0055555556
62.5111111111,9.1666666667
67.8986111111,8.7180555556
66.453125,8.0944444444
67.9944444444,7.5555555556
64.8944444444,8
65.7222222222,7.9833333333
66.194047619,7.4111111111
70.4833333333,7.3222222222
67.15,10.0333333333
55.8944444445,12.9
43.75,17.9055555556
37.5111111111,20.2388888889
35.2666666667,20.55
36.6833333333,19.2055555556
60.8886145105,8.8958867521
67.6666666667,8.4777777778
67.6388888889,9
66.1803391053,9.1535353535
69.4722222222,8.5777777778
67.8944444445,7.2
70,7.4333333333
69.1944444444,7.2277777778
69.4833333333,7.4888888889
69.7476190476,7.6944444444
65.7333333333,9.4126984127
58.7833333333,12.255952381
37.5055555556,19.4277777778
38.1944444444,19.5722222222
35.7166666667,19.8944444445
45.9111111111,14.1111111111
62.2694444445,7.8833333333
67.8388888889,8.6777777778
68.1388888889,8.0166666667
66.5,8.7055555556
66.4458333334,7.7791666667
67.2777777778,7.0277777778
65.5333333333,7.9222222222
66.9777777778,6.8166666667
66.5178571429,6.8722222222
69.5516369048,7.3463789683
66.6611111111,9.8611111111
59.8888888889,12.8301587302
42.7055555556,19.8833333333
30.4182539683,23.7222222222
28.6277777778,24.6111111111
35.9888888889,20.8222222222
58.2555555556,9.3944444444
61.3944444445,8.95
61.1722222222,8.9611111111
64.0611111111,10.3226190476
68.4611111111,7.7722222222
68.7,7.9833333333
68.2111111111,7.7055555556
69.0555555556,7.2222222222
67.5333333333,7.6277777778
70.4433862434,6.5058201058
67.4,9.837037037
64.0814814815,11.8148148148
56.4888888889,11.3703703704
53.362962963,11.3777777778
50.9624338624,11.5238095238
54.2837962963,9.7560185185
58.5037037037,9.0296296296
67.2444444445,8.0148148148
69.1111111111,8.4740740741
67.3333333333,9.3037037037
67.7433862434,7.6481481481
68.9777777778,7.2962962963
69.1079365079,7.7253968254
68.9185185185,7.4074074074
69.9291005291,6.6296296296
69.4296296296,7.0148148148
67.6592592593,9.4
58.3070767196,13.1201719577
51.2930555555,12.8972222222
34.4074074074,19.9703703704
39.8518518518,15.1037037037
55.3703703704,10.1037037037
59.1703703704,8.3333333333
68.0111111111,7.5888888889
68.8888888889,8.5
68.7407407407,8.9333333333
69.1760683761,8.0254375254
70.2962962963,7.2666666667
69.3925925926,7.0148148148
68.9481481482,6.9851851852
72.7111111111,7.8944444445
64.7944444444,10.5408730159
58.2,14.2551587302
39.6305555556,21.1361111111
38.8222222222,21.8166666667
34.85,22.2111111111
26.4611111111,26.7611111111
39.3944444445,17.5388888889
62.0944444445,8.7722222222
55.5777777778,12.75
56.3,13.1777777778
52.7888888889,13.2388888889
59.1277777778,8.9777777778
67.25,7.7666666667
69.8611111111,7.8634920635
70.6607905983,7.0426282051
70.4444444444,7.95
65.8833333333,10.951984127
60.0166666667,12.7944444445
37.8444444444,20.026984127
30.2547619048,23.4615079365
27.6555555556,25.8051587302
25.7777777778,25.4333333334
31.4166666666,21.0222222222
58.0444444444,11.596031746
59.3555555556,11.4694444444
65.3222222222,10.5611111111
68.5555555556,8.7055555556
70.0301587302,7.8416666667
69.0065438034,8.4443910256
67.6722222222,7.4166666667
70.5055555556,7.2944444444
69.7095619658,6.9312003968
65.0944444445,10.3277777778
63.5665674603,11.1673115079
59.1055555556,11.3333333333
59.5111111111,11.4388888889
59.7478632479,9.7816239316
62.4611111111,8.2166666667
67.6666666667,7.5055555556
67.9222222222,9.0111111111
65.0611111111,9.4555555556
60.9948412698,9.4642857143
57.7055555555,9.2166666667
67.7444444445,7.9
68.6888888889,7.6
67.5611111111,8.1055555556
69.65,7.4444444444
69.1826388889,7.1027777778
64.9952991453,10.0397435897
58.5097718254,11.8081845238
43.3666666667,16.7166666667
36.5555555556,19.2158119658
31.4444444444,22.8166666667
41.3777777778,15.8722222222
57.6222222222,9.4
64.1444444445,8.6666666667
67.4388888889,8.844047619
68.8,8.2944444444
69.2222222222,8.05
69.3146825397,7.7611111111
68.7611111111,8.7388888889
68.1904761905,8.0948412698
68.4381944445,6.8861111111
70.3626984127,7.7841269841
66.5444444444,10.3666666667
61.2888888889,11.7222222222
49.8944444444,15.8718253968
34.6666666667,20.15
30.8833333333,22.8166666667
31.75,22.65
42.9777777778,16.2694444444
57.6555555555,9.9333333333
61.35,9.6611111111
67.1166666667,9.1333333333
68.9277777778,7.8222222222
69.6166666667,7.8222222222
69.0004960318,8.3775297619
68.0222222222,8.526984127
68.3722222222,7.1222222222
69.1333333334,7.1166666667
66.2666666667,10.701984127
58.1333333333,12.501984127
37.9432539683,18.3781746032
35.2555555556,20.3611111111
30.2,23.0111111111
24.7710470086,26.075667735
35.3733211233,18.6847680098
50.7531746032,12.8757936508
63.5666666667,8.9444444444
65.9277777778,8.6388888889
67.8722222222,8.4777777778
67.7222222222,8.1222222222
67.4893939394,7.8303030303
67.8952380952,7.8915343915
68.5777777778,7.2814814815
68.2055555556,6.95
63.0944444444,9.8777777778
60.8777777778,11.3234126984
60.6444444445,10.6222222222
55.6495726496,10.8213675214
53.9055555556,11.5555555556
59.5194444444,9.0257936508
58.1444444444,9.0666666667
66.7111111111,8.6
66.4,9.2833333333
66.9444444444,9.3777777778
69.0611111111,8.2944444444
67.9051587302,7.1535714286
68.1166666667,8.0222222222
68.5166666667,7.1555555556
68.5042735043,6.6602564103
69.9904761905,7.269047619
67.9722222222,10.2011904762
64.3388888889,11.8416666667
61.35,11.7829365079
56.9722222222,11.7722222222
41.8777777778,17.4388888889
57.7666666667,10.3111111111
59.9,9.2333333333
66.5875,8.7111111111
66.6944444445,9.1726190476
69.3611111111,8.705952381
68.4662698413,7.8555555556
68.2777777778,8.0277777778
68.5666666667,7.5
69.3626984127,6.8444444444
69.2055555556,6.4388888889
67.1400793651,7.6333333333
63.7392857143,10.3849206349
59.9873015873,11.6757936508
49.5055555556,13.7777777778
32.1111111111,20.5797619048
27.5078869048,23.985515873
25.6055555556,25.6277777778
34.375,18.9136363636
55.4944444445,9.9333333333
63.85,8.7833333333
65.8486111111,9.0277777778
69.8365079365,7.8726190476
67.7111111111,7.6111111111
67.6888888889,7.6087301587
68.2944444445,7.1888888889
68.2166666667,7.1944444444
68.8666666667,7.4277777778
65.3333333333,10.6615384616
59.45,11.1166666667
50.4888888889,12.5873015873
43.8373015873,13.2099206349
42.661359127,14.2280753968
46.4055555556,11.4777777778
57.4488095238,8.7027777778
64.1833333334,7.8444444444
66.8549019608,8.6176470588
67.681092437,8.5317139356
68.9736416362,7.7706387363
68.1137400794,6.912202381
66.9874732906,7.6771901709
61.6023809524,10.2688034188
72.962962963,7.3777777778
68.0423280423,10.144973545
60.5185185185,12.2603174603
44.5777777778,16.6074074074
35.9874125874,20.7328671329
32.5111111111,21.0111111111
28.8765873016,23.3317460318
33.2968253968,18.5257936508
60.6928571429,9.5194444444
61.6698412698,9.5547619048
68.969890873,9.5557539683
68.0166666667,9.0432539683
69.0376068376,8.4303418803
68.6166666667,8.2722222222
70.5333333333,7.4166666667
68.9333333333,7.6833333333
69.6055555555,7.4111111111
66.6797619048,9.4325396825
56.3055555556,13.4444444444
27.2222222222,26.7611111111
18.9888888889,30.3071428571
28.2284226191,23.8486111111
27.9111111111,25.8277777778
27.4190476191,25.6027777778
36.3333333333,19.5166666666
54.0349206349,12.096031746
65.2111111111,8.7305555556
69.0055555556,7.7388888889
68.5666666667,7.3888888889
67.7226190476,7.3956349206
67.7944444445,7.7166666667
69.4301587302,7.1646825397
69.7888888889,7.55
67.6575757576,10.4774170274
61.8333333333,12.7246031746
59.2222222222,11.8523809524
51.1412698413,13.5043650794
50.621875,12.1100694444
48.7373015873,12.7825396825
58.2888888889,9.7388888889
64.4567460318,8.9511904762
68.3055555555,8.9611111111
70.0888888889,8.5277777778
67.1404761905,8.3055555556
68.9111111111,7.4011904762
68.2543650794,7.8646825397
70.0055555556,8.5166666667
70.0222222222,6.3055555556
69.9555555556,7.3722222222
65.3444444444,10.1833333333
56.7611111111,13.2722222222
42.3253472222,18.4438492063
36.4888888889,19.8944444444
37.6623015873,18.0682539683
32.3517094017,21.9974358974
33.5111111111,21.1682539683
47.3908730159,14.1412698413
56.6746031746,11.3023809524
62.8888888889,10.0388888889
70.2444444444,8.2722222222
69.4555555556,7.0611111111
69.5270833333,8.2959249084
68.0630952381,8.3686507937
69.2273504273,7.6987179487
69.6777777778,7.4777777778
67.9299603175,10.2785714286
62.8222222222,11.0503968254
56.2166666667,11.8746031746
49.75,15.0694444444
31.546031746,22.3353174603
45.4190476191,13.8892857143
62.1524305556,8.7944444445
67.8123015873,8.7313492063
69.7666666667,8.4876984127
68.0722222222,9.3150793651
69.2661210318,8.0040674603
68.9892857143,8.0888888889
68.35,7.5833333333
68.876984127,8.469047619
67.8444444444,8.0888888889
69.2333333333,7.4222222222
67.1666666667,10.2853174603
60.4,12.5734126984
50.2333333333,13.3944444444
38.5555555556,18.9944444444
39.0055555556,18.6333333334
48.1313492064,13.7007936508
61.5461538462,9.5820512821
69.0389384921,8.3850198413
68.6388888889,8.8055555556
68.1388888889,9.1996031746
68.5,8.9444444444
67.9107142857,7.7
67.3777777778,8.4666666667
68.5,8.2277777778
68.0071428572,7.930952381
69.3420634921,7.4587301587
66.6527777778,10.3431051587
61.1055555556,11.678968254
54.2222222222,12.4333333333
54.9242063492,11.4412698413
55.1,12.1888888889
57.9888888889,10.1944444444
66.2722222222,8.75
66.4321428572,8.5543650794
65.9444444445,9.8666666667
65.9820512821,9.6794566544
69.1277777778,9.1166666667
68.0833333333,8.15
67.6,8.5388888889
69.3277777778,8.3555555556
67.6888888889,8.0444444444
68.2666666667,8.4388888889
65.9277777778,10.6611111111
50.6876984127,19.9979242979
13.6857142857,36.4461538462
12.4696886447,36.9382783883
21.9549603175,30.5251803752
27.6892857143,27.9908730159
31.6321428571,25.9611111111
36.2611111111,26.45
48.3944444444,17.4718253968
58.5555555556,13.5746031746
67.4904761905,8.0615079365
67.0277777778,8.5777777778
67.2535714286,9.1063492064
68.6222222222,7.6444444444
69.9888888889,8.4333333333
64.9952380952,13.3603174603
63.7388888889,13.5833333333
50.1222222222,16.9222222222
34.6923076923,24.7448717949
30.1128472222,27.7920138889
41.1865079365,20.5587301587
58.9055555556,14.1055555556
69.1777777778,8.4388888889
67.584375,9.8131944445
67.7833333333,9.7666666667
68.9333333333,9.3126984127
68.9666666667,8.2
67.9944444444,8.4944444444
68.1833333333,8.5833333333
68.128968254,8.1
67.2333333333,8.8166666667
65.0055555555,11.8333333333
52.7944444444,16.396978022
41.3333333333,19.5833333333
39.0111111111,20.8
37.4408730159,22.7353174603
25.0722222222,29.230952381
34.2444444445,23.25
50.6666666667,15.3111111111
64.1666666667,9.8444444444
62.9666666667,11.3666666667
63.1611111111,11.0611111111
68.1722222222,8.1777777778
67.9444444444,8.7444444444
67.9444444445,9.3333333333
67.2,8.4833333333
68.7888888889,8.2333333333
63.9888888889,12.3202380953
10.6913919414,40.3027777778
10.2849206349,37.446031746
9.7814102564,40.2623015873
9.1422771673,43.6335470086
66.5893353175,9.2130952381
67.0111111111,8.3388888889
69.0277777778,8
64.3722222222,11.9055555556
56.8055555556,15.3111111111
44.2722222222,18.3
38.0277777778,22.9944444444
35.7555555556,22.8202380952
42.8202380952,19.2182539682
61.0111111111,11.2333333333
64.1277777778,10.4
65.6722222222,9.7333333333
64.8055555556,10.8444444444
68.1055555555,8.6111111111
69.3111111111,7.3444444444
68.3472222222,8.4138888889
68.5430555556,7.6152777778
68.4055555556,7.4333333333
68.1444444444,7.5333333333
63.7777777778,11.2583333333
57.4602564103,15.3301892552
52.2252136752,15.9435897436
53.1111111111,15.6444444444
56.3722222222,14.8944444444
56.3555555556,13.3944444445
68.1857142857,7.8555555556
68.9333333333,8.0333333333
65.9833333333,9.2277777778
66.65,8.5722222222
66.5611111111,8.4888888889
67.7111111111,7.5277777778
66.3055555556,7.9
67.2944444444,8.6888888889
68.653968254,7.1111111111
68.8944444444,7.5666666667
67.35,11.0722222222
62.0944444445,13.9111111111
57.2722222222,14.4555555556
60.8222222222,12.75
60.9388888889,10.3277777778
64.7333333333,9.7277777778
66.6222222222,8.1888888889
67.3111111111,8.8277777778
66.4944444445,9.2277777778
66.7277777778,9.894047619
67.5555555556,9.0222222222
67.8222222222,8.1388888889
68.1,8.6222222222
69.2611111111,7.8333333333
68.3777777778,6.9666666667
68.1875,8.3236111111
65.308974359,11.0423076923
59.3055555556,14.4031746032
59.4333333333,13.8055555556
57.1166666667,14.2833333333
56.6722222222,14.8333333333
56.8833333333,13.9111111111
65.3917887668,8.535989011
66.0738095238,8.6341269841
68.3555860806,8.9545787546
68.5890491453,9.4848824786
67.2277777778,8.9111111111
70.1,7.75
67.614957265,8.2521367521
68.4928571429,7.8865079365
67.9111111111,8.2388888889
70.4787126069,6.9491185897
65.6468660969,11.0981546231
63.0982128982,13.4949319199
57.2052503053,14.3327762515
58.1877976191,12.7092261905
51.6601190476,16.0172619048
54.5461309524,14.5557539683
56.7674242424,13.594949495
62.4094017094,10.9504273504
66.0007575758,9.5954545454
66.9875,10.2180555556
68.7261904762,8.4138888889
67.8149305556,8.021875
66.8666666667,8.35
67.8388888889,8.4277777778
65.5833333333,8.3944444444
66.8958333333,7.7388888889
62.6368055556,10.6628472222
60.3361111111,13.1486111111
60.8738095238,11.2577228327
59.973015873,11.0937728938
63.2701159951,9.7467338217
66.4011904762,8.398015873
67.8833333333,8.3166666667
68.7686507937,8.6642857143
67.8568910256,8.6145184676
65.0213675214,8.249465812
68.955952381,7.823015873
68.0944444445,7.3222222222
67.3168803419,8.3325854701
68.0381868132,8.0141330891
68.4622790404,7.3091224747
68.8944444445,7.8333333333
67.4884920635,10.4007936508
64.35,12.6277777778
63.9055555556,11.4
64.5722222222,10.8444444444
66.3793154762,9.1763888889
65.1944444444,8.6722222222
65.95,8.3944444444
66.6619047619,8.755952381
67.4797619048,9.5424603175
68.5111111111,8.9833333333
69.4645299145,8.2867521368
68.2944444444,8.3611111111
68.5555555556,8.0666666667
66.7444444445,8.1595238095
68.6277777778,7.6888888889
69.4296296296,8.2888888889
68.0740740741,11.7010582011
64.8222222222,12.3698005698
62.2105820106,12.726984127
63.837037037,12.4444444445
64.0444444445,10.1481481482
65.6,9.1481481482
66.2296296296,8.6740740741
66.7481481481,9.0592592593
67.8518518518,9.7851851852
67.5481481482,9.9492063492
69.3902777778,8.7208333333
69.1777777778,8.2740740741
67.9777777778,8.237037037
67.1037037037,9.0592592593
66.4541666667,7.8805555556
69.75,7.3055555556
67.3888888889,10.4543650794
64.6666666667,12.4309523809
61.1666666667,12.6222222222
59.8833333333,13.0333333333
56.45,14.8777777778
56.1388888889,14.5515873016
58.1376984127,13.4896825397
65.89375,9.2427083333
67.9333333333,9.4055555556
68.0388888889,9.1611111111
68.6611111111,8.0555555556
66.8777777778,8.1555555556
68.8666666667,8.8777777778
68.2888888889,8.6166666667
68.5,7.6555555556
69.0944444445,7.5277777778
68.0904761905,10.5531746032
65.4145299145,12.6071123321
64.3055555556,11.9833333333
65.5777777778,10.3333333333
66.7678571429,9.9936507937
66.9666666667,8.4666666667
66.6166666667,8.6111111111
68.1777777778,8.3555555556
67.5083867521,9.4219818376
68.2555555556,9.6666666667
67.9166666667,8.5666666667
69.1888888889,8.4555555556
68.4166666667,8.25
67.4722222222,8.4
67.5388888889,7.9777777778
66.6805555555,6.5458333333
66.1111111111,9.2444444444
65.4611111111,10.2722222222
64.5,10.0611111111
67.6666666667,8.8797619048
65.8222222222,9.1833333333
63.801984127,8.9424603175
65.0166666667,8.2222222222
66.45,7.9388888889
67.0777777778,9.1833333333
66.9611111111,9.4222222222
67.2833333334,8.9111111111
67.5166666667,8.1722222222
68.2833333333,8.1739316239
68.1641534392,8.1617724868
68.4222222222,7.9111111111
68.4603174603,7.6285714286
67.014957265,9.8944444444
65.2444444444,12.4738095238
63.9,11.7996031746
60.667609127,12.6401785714
67.6388888889,9.0111111111
69.9444444444,8.0055555556
66.9555555556,8.3555555556
68.4277777778,7.5666666667
69.026984127,8.148015873
69.0111111111,9.3277777778
68.6777777778,8.5111111111
66.7927083333,8.3482638889
68.0166666667,8.1388888889
69.4611111111,8.1888888889
68.3083333333,7.4321428571
