Y,X
62.7055555556,6.6222222222
64.272985348,5.930952381
65.5764957265,6.2111111111
65.9443833944,5.8563492064
64.9566849817,5.1944444444
66.7862914863,5.6709401709
66.826984127,6.0874338624
66.6397130647,5.9555555556
68.0125152625,5.4936507937
65.0273504274,7.5465811966
63.3888888889,10.0166666667
63.0888888889,10.1055555556
59.8850694445,10.3185515873
65.2555555556,7.6444444444
66.7444444445,6.2944444444
65.8055555556,6.75
66.9388888889,6.6222222222
64.9734126984,6.7067460317
66.2055555555,7.7472222222
66.8333333333,7.0555555556
67.4094246032,5.8232638889
66.6,6.1166666667
67.0944444445,5.7611111111
66.201984127,5.9273809524
67.9587301587,5.5611111111
66.4027777778,7.971031746
62.9,10.5
57.2388888889,13.5222222222
53.7666666667,12.7111111111
43.6222222222,15.7611111111
55.5833333333,11.5722222222
60.869047619,10.0055555556
66.3222222222,7.5611111111
64.8678571429,8
63.9944444444,8.5222222222
66.45,7.6666666667
66.7073870574,6.2230769231
66.5194444444,6.8162698413
65.4666666667,6.6
65.705952381,6.1444444444
67.6305555556,5.2444444444
65.2,8.4166666667
60.6388888889,11.6428571429
46.5333333333,17.2888888889
34.6166666667,22.1531746032
31.9444444444,24.9166666667
33.2083333333,22.4638888889
45.21001221,15.0692918193
56.05,10.85
58.2944444445,11.35
59.8468253968,10.7313492064
65.9833333333,7.2722222222
65.8833333333,6.6722222222
64.6666666667,6.4666666667
65.1408730159,6.4055555556
64.7285714286,5.8281746032
66.3218253968,5.6638888889
65.9435897436,8.5722222222
61.6611111111,11.1888888889
44.8555555556,16.45
32.1793650794,22.5615079365
23.5444444444,26.8444444445
22.3924603175,27.905952381
17.380952381,31.746031746
67.3095806971,2.8047008547
65.6467615718,4.0944444444
63.823046398,5.5666666667
45.0911130536,14.0555555556
32.5138736264,22.4321428572
35.0485653236,22.1702380952
37.7069444444,17.5666666667
35.9896110834,17.3444444444
35.0213598901,16.7662698413
63.1884310134,3.0992063492
64.8640262515,2.7611111111
67.1607614608,2.4388888889
66.6447857698,2.6924107143
66.3189033189,4.0261904762
60.0504985755,6.2111111111
49.2840007215,10.1635225885
22.85503663,20.8440476191
18.3611874237,22.8050213675
26.5991341991,20.4155844156
32.6062881563,12.1531746032
38.158008658,8.9444444444
42.6681388057,8.2527777778
56.1236111111,3.6333333333
65.1151251526,3.4178571429
65.128495116,2.9166666667
66.3553824963,2.8380619381
65.97252331,4.1944444444
57.9726190476,7.5984126984
51.5621239871,9.5561965812
41.0686507936,15.5357142857
25.8747354497,16.9222222222
20.7031746032,18.8055555556
26.9502314815,15.098015873
28.0683261183,13.3555555556
62.5175925926,3.385042735
61.0927489178,3.2253968254
66.8281288156,2.7867521368
65.4805587931,4.2222222222
64.3863455989,5.7369047619
58.751029526,7.998015873
46.1651098901,13.0111111111
23.9310175935,20.9202380952
18.5608669109,20.8817460317
19.0302910053,19.9975198413
39.8121031746,9.3674603175
44.1120879121,7.2111111111
61.1175657676,4.2277777778
65.0455433455,3.8298611111
64.9511460762,3.1666666667
64.8706908832,3.3166666667
63.4007367632,3.4083333333
66.7101361601,2.8388888889
65.2868455619,2.7055555556
62.6581649832,4.8555555556
60.0477855478,6.6606060606
53.0696581197,8.5944444444
40.8208333333,13.3515873016
34.3032254782,16.6123015873
30.0111111111,12.778125
38.3119047619,8.4055555556
46.4961996337,3.4666666667
47.3147639398,5.0170634921
49.7774470899,3.5888888889
55.2181693307,3.4444444444
61.759210928,2.9722222222
64.4420995671,3.31875
66.1524336774,2.948015873
65.640480353,3.1055555556
65.973015873,2.8611111111
38.5776785714,14.4055555556
23.7734279609,20.6928571429
27.2365079365,17.8797619048
26.3619227994,16.1575396825
24.1154265873,18.3853174603
28.026778083,17.3666666667
59.039957265,3.2214285714
66.8453241203,2.7409090909
66.9498515374,3.5555555556
65.8441826692,2.9230769231
65.8780774781,2.5218253968
66.3398268398,4.3333333333
53.6658670034,8.7777777778
52.5449888075,9.2273809524
43.0494200244,14.7333333333
29.3172466423,15.0833333333
17.7041259666,19.8626984127
21.3527777778,22.9861111111
29.7318376068,15.5159722222
40.3449786325,8.5722222222
47.1069444444,6.6686507936
51.5733946609,4.173015873
67.2355635105,3.326984127
66.0668956044,3.5777777778
66.268513431,2.7232142857
67.4475427351,3.0426739927
64.7276251526,4.6777777778
62.9016506642,6.2162698413
55.5902486403,8.6833333333
47.7254273504,11.65
45.0575396825,9.7388888889
53.3664351852,3.9944444444
53.7027167277,3.7111111111
63.8011433012,4.0150793651
66.4235583861,3.5527777778
63.2515151515,4.496969697
64.7605769231,3.7277777778
64.0917915418,3.3111111111
62.6051161801,3.4329365079
63.7459998335,3.15
63.6260401635,2.9222222222
64.8610722611,2.6833333333
64.7963702964,4.3956349206
62.3476495727,5.7773809524
51.0714590965,12.7777777778
39.8091269841,12.3333333333
40.4370310245,10.8341269841
47.8365740741,5.4111111111
49.483471621,3.7186507937
57.4838161838,4.3
63.2327020202,3.9791666667
63.9629218004,4.1209401709
66.8482212232,3.8611111111
66.1299145299,3.3944444444
66.0630772006,3.5402777778
66.9689033189,3.1358974359
65.9295482295,3.2888888889
65.8093850594,2.6666666667
65.6602628853,3.7264957265
59.1617877493,6.3888888889
60.2278860029,5.973015873
57.5567932068,6.8
60.758008658,4.178968254
58.6974123099,3.55
62.8026404151,3.6611111111
64.7790524291,3.5277777778
65.5128385503,3.6571428571
67.2291208791,3.7430555556
66.3187049062,3.8555555556
66.4998529249,3.1341269841
63.5196599697,2.6833333333
62.1204365079,3.0297619048
62.7258671884,3.3944444444
66.3570970696,2.7448412698
64.298024198,4.0047619048
62.6193278943,6.0777777778
60.6145493396,6.7111111111
53.156990232,9.8555555556
41.6027777778,12.5678571429
41.4125,8.7722222222
48.6866522367,3.4611111111
51.8879176379,3.5325396825
65.135515873,3.9321428571
63.8539016539,4.3944444444
64.1713758464,3.5476190476
64.4256433381,2.7312003968
64.9773504274,3.1055555556
66.7509240759,3.2888888889
66.3904095904,2.8944444444
66.9949252137,2.7154761905
65.6361513487,3.776984127
63.1590728716,6.7095238095
59.8631410257,6.6406746032
49.7840909091,9.2833333333
49.9485449735,8.1222222222
43.1638888889,7.3222222222
39.3212181337,7.2444444445
49.2261294261,3.6388888889
50.0915764791,4.1111111111
62.465505328,4.1333333333
67.1691433567,3.6555555556
66.1486212861,3.4222222222
67.4687562438,3.6055555556
66.9175916676,3.5416666667
66.7968330281,2.8388888889
67.1594239094,2.8146825397
67.1081668332,4.5178571429
64.7583543771,6.0222222222
61.2628205128,6.0611111111
47.237530525,10.8897435897
37.1647306397,15.2908730159
41.6221500722,7.1091269841
50.7333333333,4.1515151515
50.5920662671,3.5103174603
58.7538600289,3.9420634921
66.2253468753,4.2944444444
66.4781926407,3.7111111111
65.7293595294,3.7611111111
65.2012321012,3.2904761905
68.336038961,3.2111111111
66.0362609613,2.671031746
63.6769230769,2.7222222222
67.7049852925,4.1234432234
63.1308337496,5.7611111111
59.2887445888,6.0787878788
56.5674603174,6.9111111111
60.8494463869,4.0337301587
50.8771645022,5.3222222222
48.9362840863,5.903968254
46.5574730825,7.9305555556
61.4826761202,2.7388888889
64.6478535354,2.5944444444
65.8517746143,4.3277777778
65.2673229548,5.75
62.9781662782,6.0162698413
58.8183760684,5.8444444444
57.2166065416,4.7666666667
52.0128739316,3.9777777778
53.806027306,3.90995671
52.8503607504,3.8972222222
61.929719586,3.7944444444
63.9722222222,4.0277777778
64.3782203907,3.4603174603
66.4942349317,3.0888888889
64.8687451437,3.0277777778
66.1198405761,3.3813492063
68.7294825545,2.6194444444
67.8769452769,2.8293650794
67.8755952381,4.3222222222
66.8972222222,5.7
58.8049825175,7.5564102564
41.8294871795,13.0444444444
45.6810661561,10.7211805556
54.8140970141,4.2222222222
54.5908924409,3.7226190476
63.5610708736,4.1611111111
65.2727813853,3.9087301587
66.1077380952,4.280952381
65.9768925519,4.1777777778
64.0549714175,2.8777777778
65.9972471972,3.2611111111
67.1198819698,3.6936507937
65.0987512488,3.1777777778
64.6598790099,3.1166666667
63.2456145706,4.5
59.3484848485,6.8380952381
51.9749632312,9.5357142857
39.0287393163,15.2722222222
29.2789201539,15.4198412698
26.9753933567,15.3948717949
26.7637917638,15.3599206349
39.55625,8.3611111111
43.7476870352,6.3055555556
52.5606227106,6.9428571429
59.2998778999,3.9337606838
63.6913961039,3.1555555556
64.0331779332,3.7833333333
64.7083435083,3.0281746032
68.179989455,2.7055555556
65.0329365079,4.544047619
63.3176549145,5.403125
59.2046959984,7.1888888889
56.4584401709,7.7777777778
52.0007478632,8.9
57.1719363969,3.7
57.4412968975,4.1257936508
65.370959596,3.9833333333
62.2323717949,4.3166666667
63.088243007,4.221031746
65.8093697969,3.5166666667
63.7026214526,3.1075396825
64.9159854035,2.7388888889
63.4541042291,3.2694444444
62.7334757835,3.0166666667
66.9218614719,2.9081349206
64.0363941614,4.9293650794
63.8256729382,6.1742063492
60.3586822899,6.7765873016
45.8474525475,11.9333333333
35.0597222222,13.975
27.2648809524,15.1944444444
23.981896891,17.4606060606
39.7460858586,7.894047619
50.7075729826,4.4115079365
52.4077755578,3.5760683761
55.4636779887,3.6263888889
65.5892857143,3.2166666667
65.4069569319,3.0857142857
67.4922244422,3.5097222222
67.8906746032,3.408008658
65.4388320013,2.8666666667
66.8498015873,4.7091269841
62.222044622,6.7793151293
54.8018162393,8.4
42.7663364413,14.0555555555
48.3441137566,9.8330687831
48.2173611111,7
54.2191933067,3.6222222222
56.5201599327,3.5
61.69498187,3.65
66.0163017538,4.2055555556
66.6962343212,3.7222222222
64.8188219188,2.9662202381
63.1915306915,3.1833333333
64.9358067858,3.2857142857
65.3186868687,2.7333333333
67.3231379731,2.95
65.0761294261,4.5924603175
61.9692955193,6.8843253968
53.9915140415,9.4718253968
45.9412698413,10.9170634921
51.0398730899,9.0388888889
37.5222222222,15.1833333333
54.857979798,5.3
56.3518823769,3.5333333333
54.6414862915,3.9444444444
60.4793664669,3.9125
64.7515398953,3.5499007937
66.126021201,2.8888888889
65.670032745,3.2555555556
65.7266913642,3.0888888889
63.2841297591,2.8361111111
65.9612637363,2.8111111111
61.9355311355,4.4527777778
60.3351010101,6.6166666667
50.2698412698,10.8833333333
44.0707926333,13.1564102564
43.0923687424,11.1166666667
40.7467171717,11.3666666667
51.7571588134,4.1207362082
62.3152569653,3.8
65.2163403726,4.3222222222
64.2076210826,4.4631313131
67.0176712177,3.8277777778
66.453486791,2.9722222222
65.8313542939,3.2638888889
65.8652958153,3.4
64.265965516,2.9214285714
65.8669108669,2.9666666667
64.875520313,4.1222222222
65.7633241758,5.5555555556
49.8333638584,11.1055555556
46.1428571429,11.2666666667
44.2021367521,10.2376984127
38.5950396825,9.6511904762
50.7293560606,3.8936507937
60.1774211899,3.55
62.2946581197,3.7833333333
61.5284511785,4.1448412698
61.2537286787,3.7097222222
63.0256969882,3
63.6441697192,3.4722222222
65.2626262626,2.9611111111
65.76498779,3.0666666667
65.8563367188,2.5365079365
65.4321733822,4.1444444444
62.2874847375,6.8
51.9682178932,11.1388888889
33.4322843823,15.4611111111
27.7361638362,16.1090909091
35.8945818071,9.5388888889
51.4792207792,4.6
54.4707722833,3.7555555556
53.2237789988,3.9611111111
55.1267348392,4.3392857143
62.1518939394,3.4277777778
64.0302743553,3.0087301587
67.5617257742,3.3361111111
66.378032153,3.1888888889
65.0441738817,3.0444444444
67.3107651608,2.153968254
68.0746845747,3.4296296296
66.9665649166,4.1333333333
65.4947385947,4.3703703704
63.05,3.9121693122
61.6173789174,3.5947089947
55.6932030932,3.0944444444
49.1460638127,2.9714285714
53.8756780257,2.8888888889
66.2173308173,3.4687830688
64.6811207311,3.237037037
65.2471139971,2.9862433862
65.1852730603,2.7625
66.2921707922,2.5908730159
65.2762546096,2.7076923077
68.3144540645,2.4518518519
69.8898928232,2.2
68.2873219373,3.4962962963
64.0944240944,4.6749338624
59.1107855108,5.6046296296
48.4412291412,7.8962962963
47.4085227273,6.5041666667
49.8029501363,3.1111111111
46.0165982166,2.5661375661
54.67003367,4.6
56.2904558405,4.3
66.1964128464,3.2651811152
68.0637402721,3.0461945462
68.2042938543,2.3703703704
66.4773208273,2.7925925926
65.1648758649,3.0074074074
66.0760757761,2.9481481481
67.3121850372,2.8333333333
63.2892316017,4.5841269841
62.7566336441,6.6222222222
47.1253205128,13.1486111111
45.9823070448,14.3400793651
42.4735042735,14.7611111111
38.5451923077,15.6611111111
46.1772435898,9.101984127
59.3623931624,3.6222222222
53.1032467532,4.2666666667
51.6992129083,4.2471861472
61.9100018038,3.0166666667
64.9380952381,3.6154761905
66.2101070226,3.2951923077
68.6252594628,2.5855311355
65.2187576313,4.6388888889
63.6391178266,5.9888888889
45.7088383838,11.2388888889
35.9242063492,12.9373015873
28.6484126984,15.8845238095
29.3566849817,13.4888888889
33.1138888889,10.5666666667
50.2423076923,4.4920634921
51.9815596441,4.1888888889
56.5137210012,4.3944444444
63.3310897436,3.6777777778
64.1027014652,3.3345238095
65.5485694861,3.308707265
65.7631507381,3.4142857143
67.5734376734,3.2777777778
66.8127539127,2.6400793651
65.4303266178,4.2833333333
64.993524531,5.9217757937
61.502991453,6.1571428571
59.9126984127,5.5333333333
61.0927096052,4.4483821734
57.3134395907,4.5818181818
63.7916305916,3.8222222222
63.9746124246,4.1
61.2954064454,4.4166666667
58.2490079365,4.0423076923
54.9597222222,4.0337301587
61.5815857753,3.0777777778
62.7707320457,3.5865079365
63.9234228734,3.1888888889
63.8311406186,2.7034722222
63.1191239316,3.9004273504
64.1452393671,6.3037202381
53.5726648352,10.3333333333
52.1134920635,9.4282051282
43.9325396826,15.1166666667
47.8697293447,9.6111111111
55.44498002,4.4944444444
59.4300505051,3.9833333333
65.420477208,4.5777777778
64.4481379731,4.2944444444
64.6172383172,3.525
67.412981463,3.2428571429
65.7746697747,3.5055555556
67.3817113442,3.6853174603
64.473539886,2.9909722222
67.7234279609,2.7373015873
66.0666347542,4.4293650794
62.5795981796,5.8924603175
54.8048738299,8.4
43.6554723055,12.3166666667
39.915018315,13.0333333333
40.4690476191,12.4071428571
39.6027356902,9.4916666667
49.6711640212,4.3444444444
50.9074252137,3.6523809524
56.6462153587,3.5996031746
63.5474289599,3.7555555556
63.0601648352,3.3611111111
65.2324879981,3.6648809524
65.5774114774,3.6888888889
64.2061919562,3.2706349206
67.1158730159,2.6111111111
65.7179834055,4.5222222222
62.2393849206,6.0813492063
47.6337301587,11.6718253968
43.8062881563,11.2166666667
34.9047619048,16.1463203463
31.4424603175,14.3976343101
31.3271043771,11.3842490843
43.1807539683,7.5611111111
50.4450632701,4.2444444444
53.2912441725,4.1642857143
64.5596847597,3.8388888889
65.7398453398,3.2277777778
64.120995671,3.6402597403
66.5045736671,2.5277777778
66.2119949495,4.2
63.7300213675,5.9555555555
60.2042059792,5.9944444444
60.2473290598,5.1914529915
55.81998557,4.8833333333
54.6732142857,4.105952381
51.6046717172,3.9777777778
62.806980057,4.0444444444
64.2589417527,4.1908730159
63.6957264957,4.5571428571
66.0391025641,3.6388888889
65.5192612943,2.8372100122
66.3030483406,3.1412698413
66.9491550117,3.0803113553
64.8710164835,3.0702380952
64.6479784105,2.7123015873
64.9478632479,4.2607142857
63.7569393569,5.7642857143
62.3471815222,6.0111111111
59.6047452548,6.1341991342
50.595040145,9.3837301587
48.1568091631,4.0666666667
49.1128066378,3.6833333333
57.5298687424,3.7027777778
65.0528277278,4.1865079365
64.8247308247,4.3111111111
63.3453192641,4
66.5240588116,3.2333333333
66.0852092352,3.1388888889
68.7005869131,2.996031746
67.3272435897,3.2095238095
66.9691613942,2.8277777778
63.1923821549,4.1571428571
58.8837495837,6.558008658
54.8889377289,8.4133333333
41.905465368,14.4944444444
38.7539529915,13.3029761905
29.889781746,17.65
33.7562770563,11.5551587302
48.0498647186,4.4996031746
51.2766414141,3.7023809524
63.6735551486,4.9263888889
66.464494302,3.5666666667
64.1173937174,3.171031746
67.230481093,3.0277777778
66.4001443001,3.5777777778
65.964741046,2.4611111111
64.768034743,2.7944444444
64.0432720058,4.5777777778
63.253454416,5.8444444444
58.4540598291,8.3222222222
54.4597402597,7.9961038961
52.9347222222,8.3663690476
51.044962445,5.25
49.8175595238,3.8996031746
53.6518518519,3.6333333333
59.6432872139,3.9777777778
62.8011963119,4.3214110644
63.7427267177,3.7098595849
65.8907810939,2.9056818182
65.4971955128,2.9887286325
62.4601037851,4.7468253968
69.0374625375,2.6592592593
68.9781625782,3.9814814815
62.4102360602,4.9703703704
53.2345441595,7.3037037037
36.703030303,12.7146853147
40.0345238095,13.6944444445
31.9787393162,13.7170634921
33.9304195804,13.2777777778
51.4291569542,4.2440476191
55.085016835,3.5650793651
58.0377816628,4.3863095238
64.6673770674,4.2476190476
65.2289779665,3.2307692308
65.6157647908,3.3333333333
66.1062261812,3.3311965812
66.5274350649,3.476984127
68.3507201132,2.4712121212
68.348529711,4.1091269841
61.4607087357,6.7555555556
37.2714077589,11.8
19.6292429793,19.7388888889
27.8009157509,17.3846726191
28.800213444,14.5444444444
29.2053904429,13.648015873
35.9926379176,10.4222222222
47.2655423281,6.153968254
55.9691690254,3.8111111111
65.9725126725,3.6
64.4186688312,3.169047619
66.1964202464,3.330952381
67.0251526252,3.4666666667
66.2053876679,3.1873015873
67.3445360195,2.7611111111
65.9753103378,4.2888888889
63.5832264957,6.3043650794
65.5875763126,5.7686507936
61.4794871795,6.8373015873
58.3853008103,6.302281746
56.7069088319,5.4027777778
58.7507992008,3.5939393939
59.3366883117,3.7694444444
62.3627650128,4.2757936508
65.7660547785,3.9944444444
67.3243978244,3.7718253968
66.3563852814,3.0666666667
67.6644383394,2.8781746032
67.2633547009,3.3003968254
65.1133977134,2.8666666667
65.9556693307,2.7785714286
66.668482906,4.1611111111
61.8936702187,6.4944444444
50.3301587302,10.7269345238
46.1046398047,11.5722222222
42.9723998224,10.5333333333
36.7190984941,13.0045177045
32.9212121212,11.5055555556
42.1933080808,7.5658730159
51.417002442,5.1805555556
53.5795889296,4.4222222222
61.7709415584,3.696031746
67.1679376179,3.25
67.7351791727,3.6650793651
64.6613095238,3.5932539683
64.9545031358,3.2863247863
67.028525641,2.9277777778
64.9688797314,4.3609126984
63.5412393162,5.6388888889
60.1129273504,6.6
54.610042735,7.3277777778
41.5631868132,11.7666666667
48.6212962963,7.4293650794
51.8962842713,2.8777777778
59.2124098124,4.2619047619
66.3980921856,3.4111111111
65.0343115218,4.2094017094
65.111940837,4.0405753968
64.2790681541,3.5888888889
66.915956266,3.4301587302
65.9865384615,3.7579365079
66.0908979909,3.2055555556
65.8856125356,2.7944444444
65.5956196581,4.65
62.0489316239,5.8111111111
55.9055194805,8.3055555556
51.1291666667,9.9833333333
45.7547008547,10.3277777778
44.8816618567,8.4468253968
53.534658271,4.5527472527
58.0666398416,3.899702381
65.8375499501,4.0333333333
67.472008547,4.3611111111
63.7150197025,4.3333333333
64.0577325452,3.3055555556
63.9745532246,3.4158730159
63.2868131868,3.2277777778
62.3843600844,3.2055555556
66.4656056906,2.7751443001
64.9491300366,4.3521825397
65.4830128205,6.2651515152
58.7776223776,7.9004329004
59.2644017094,6.4871428571
57.3675102675,5.4833333333
54.1347277722,4.2444444444
55.2595959596,3.9797619048
63.8004412254,3.9849206349
62.9899928775,4.4535714286
61.9729377104,4.6782051282
62.8675019425,3.6444444444
63.3890775891,3.2444444444
63.8272435897,3.4146825397
65.8455849706,3.5047619048
65.9270243645,3.2222222222
60.4613095238,6.4666666667
13.9698412699,28.9369047619
14.825,30.5226190476
22.0095238095,27.8845238095
26.0503968254,25.7333333333
34.0555555556,19.4888888889
36.4204545455,18.2880952381
56.7793650794,9.476984127
47.607020757,12.8111111111
40.2427350427,15.9068376068
33.041042291,18.8972222222
38.8503968254,15.071031746
51.4206857957,9.6555555555
57.9476010101,6.8444444444
58.2832656926,6.8454861111
58.7509615385,7.2464285714
57.9906565657,6.5722222222
59.1621822622,5.3555555556
53.4722222222,10.7091269841
41.2486111111,15.9722222222
40.3052350427,14.7222222222
39.2721688034,16.15
28.0388888889,16.4353174603
34.3893772894,14.4
49.2388888889,9.9444444444
56.1301587302,7.25
57.3745837496,7.0333333333
55.628481241,8.2
24.2392094017,22.1646825397
12.7575396825,29.9198412698
11.2628968254,32.2777777778
11.2569444444,34.9414141414
12.3423076923,31.8118742369
53.3648046398,10.9666666667
43.9773088023,13.4666666667
39.123015873,17.25
36.8017676768,16.2666666667
39.6545621046,13.8277777778
52.9122895623,8.4666666667
55.278968254,7.1611111111
52.2415251415,11.4234126984
51.911996337,10.4845238095
58.4346153846,5.9944444444
58.9958333333,4.7833333333
52.6051282051,11.0850427351
47.8476495727,13.106990232
48.0343434343,13.3222222222
50.1615079365,11.0888888889
49.3120490621,11.8444444444
57.3826899952,5.75
58.9930555556,5.95
57.704004329,6.6777777778
59.0106481482,6.0055555556
59.3932081807,5.8888888889
60.3424714175,4.15
55.5380952381,10.5543650794
52.2262820513,11.0130952381
52.5982905983,9.3305555556
53.1424145299,8.6166666667
56.4564935065,7.3611111111
57.4775132275,5.8
55.9486531986,7.0496031746
57.755952381,6.9222222222
57.3156926407,7.3888888889
58.1370879121,6.0833333333
58.8874771062,4.7075396825
55.110042735,10.2833333333
52.192002442,12.0111111111
51.3830128205,12.9888888889
51.0157967033,12.0277777778
49.3671328671,12.9833333333
55.0419668295,8.8523809524
57.8745039683,6.5007936508
59.0266178266,6.1079059829
58.7428075397,6.8849053724
58.2922799423,6.1607142857
59.7003917379,4.8666666667
57.3654364154,9.481999482
52.291765873,12.3432119963
52.453197497,11.3472718254
48.3375,11.1442460317
47.2069101038,11.0433531746
51.2041666667,9.1775252525
55.095998446,7.85
57.6510461761,6.8525974026
57.7373931624,6.9833333333
59.1548261923,5.5218253968
59.0549464425,5.1069444444
54.3473290598,8.7930555556
54.437973138,8.3062881563
54.2735958486,8.7224969475
56.4980422356,6.5542429792
57.6407356532,5.8321428571
58.6852564103,5.5611111111
58.8079365079,5.5873015873
59.3242160617,5.7605692918
57.9575577201,6.1599358974
58.8798534799,5.4888888889
59.4835775336,4.3388888889
60.7818986569,5.1392857143
57.7388888889,8.4055555556
56.715967366,8.5277777778
56.2338675214,7.9944444444
58.0640873016,6.8180555556
57.1401515152,5.5388888889
55.2871212121,6.5722222222
59.6641414141,5.5587301587
57.6994047619,6.5075396825
57.3125097125,6.2277777778
59.2772907648,6.0611111111
60.0025234025,6.2148148148
57.5328042328,7.8
54.4676638177,9.9814814815
54.8225718726,9.1703703704
56.2920634921,8.2962962963
57.5314814815,6.8444444444
56.6457912458,7.1259259259
57.8235690236,6.4592592593
57.8510662177,7.6814814815
57.0963480963,8.1851851852
58.5176286676,6.1921296296
60.5142857143,5.4074074074
59.7902847153,5.8488095238
57.9486111111,8.5
55.5184371184,9.5722222222
55.5675366301,7.9722222222
51.3234508547,8.8111111111
49.5419261294,8.4611111111
50.7631613757,8.1801587302
57.3842712843,6.3756944444
57.5118867244,7.0611111111
58.2313131313,6.7888888889
59.3684176934,5.9345238095
61.0346681097,5.5166666667
59.9658730159,5.5032013126
58.525,7.9653846154
55.7246489622,9.4666666667
56.0189814815,7.6166666667
58.3529456654,7.1416666667
57.6112179487,6.6333333333
57.9153198653,6.2833333333
58.0881054131,5.7555555556
58.0798076923,6.3395299145
58.7530950531,6.7722222222
58.7681651682,5.6722222222
58.8947413697,5.3166666667
60.3831349206,5.3888888889
58.6951340327,6.4666666667
57.3016816517,6.8944444444
58.3861111111,5.6222222222
59.5809135309,5.6111111111
58.4823107448,5.9146825397
58.4141414141,5.1916666667
58.6296509046,4.8222222222
57.7996336996,6.0055555556
58.2608363858,5.9214285714
58.464957265,5.4222222222
57.2769230769,7.8666666667
56.4496184371,8.4888888889
54.4284226191,9.2199900794
58.4706959707,6.2535714286
59.0677248677,5.9555555556
57.4154761905,6.1666666667
58.5837787213,6.0388888889
59.0983544234,5.5952380952
58.6825931013,6.4555555556
59.618975469,5.8654761905
59.524793956,5.2649305556
59.6970695971,6.1527777778
57.0172619048,8.5388888889
53.091540404,11.4722222222
50.7955572206,13.0111111111
41.0087962963,15.2277777778
50.3472222222,9.9805555556
53.7172854923,7.8833333333
58.6109848485,6.0142857143
58.0074074074,6.5388888889
57.9254273504,7.8809523809
58.6108285233,6.4222222222
59.4633928571,4.9324786325
59.9278679654,5.3785714286
55.605952381,9.9222222222
45.6607905983,14.5888888889
37.9069444444,16.3666666667
31.5402014652,21.3888888889
31.4461760462,20.1097222222
40.6116124616,15.1198107448
50.0326261701,10.1
50.4372354497,10.2388888889
52.4505411255,9.9297619048
59.5651515152,6.0333333333
60.0803418804,6.3777777778
55.4759615385,9.7722222222
44.0677544678,13.7555555556
34.1765567765,16.4650793651
23.5408730159,22.7166666667
23.0297008547,21.2214285714
17.1974664225,23.503968254
